model,case,regime,stage,start,end,method,active_threshold,validation_r2,validation_mae,alpha,l1_ratio,support_size,true_lag_count,false_lag_count,hit_rate,false_lag_rate,no_model,coef_mae,coef_mae_true,false_coef_l1,sign_correct_share,support_intersection
delay,delay_g_1_25,усиленный цикл,middle,69,94,elastic_net,0.05,0.9999693377808728,0.0013688762538651884,0.003727593720314938,0.95,1.0,1.0,0.0,1.0,0.0,0.0,0.003946548010277128,0.023999812231578765,0.019412215881469644,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,72,97,enter,0.05,0.9985848504415323,0.009891077443101332,,,4.0,1.0,3.0,1.0,0.75,0.0,0.023860669829242488,0.04183938692165157,0.2206279812000158,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,72,97,stepwise,0.05,1.0,6.013708050052932e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,4.0371746350005693e-17,4.440892098500626e-16,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,72,97,ridge,0.05,0.9480550909084295,0.0690510285900653,0.001,,7.0,1.0,6.0,1.0,0.8571428571428571,0.0,0.13126790691615559,0.34870905012341635,1.0952379259542953,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,72,97,lasso,0.05,0.9999303808700288,0.0027446068607574017,0.001,,1.0,1.0,0.0,1.0,0.0,0.0,0.00295196080543904,0.01691824137748621,0.015553327482343237,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,72,97,elastic_net,0.05,0.9998055071844903,0.004376452337684328,0.001,0.95,1.0,1.0,0.0,1.0,0.0,0.0,0.004881966091113867,0.02745824516218387,0.02624338184006867,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,75,100,enter,0.05,-8.494766894376948,0.07611765119838616,,,4.0,1.0,3.0,1.0,0.75,0.0,0.17664037185709722,0.13167564922345765,1.8113684412046118,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,75,100,stepwise,0.05,1.0,2.220446049250313e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,2.0185873175002847e-17,2.220446049250313e-16,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,75,100,ridge,0.05,0.02358702761006015,0.024216237236004412,0.001,,4.0,1.0,3.0,1.0,0.75,0.0,0.05896904310335702,0.04970139702310772,0.5989580771138195,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,75,100,lasso,0.05,0.9862791459478765,0.0038298351735326364,0.003727593720314938,,1.0,1.0,0.0,1.0,0.0,0.0,0.00042359019549034,0.00465949215039374,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,75,100,elastic_net,0.05,0.985557794901957,0.003929066908169372,0.003727593720314938,0.95,1.0,1.0,0.0,1.0,0.0,0.0,0.0008597337683115036,0.007016837504727036,0.0024402339466995026,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,78,103,enter,0.05,0.9379160394522291,0.0740892337245993,,,8.0,1.0,7.0,1.0,0.875,0.0,0.16282025329655633,0.12142917662697261,1.669593609635147,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,78,103,stepwise,0.05,1.0,4.4119800405676795e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,4.0371746350005693e-17,4.440892098500626e-16,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,78,103,ridge,0.05,0.7547342113424979,0.1699525083892511,0.0517947467923121,,9.0,1.0,8.0,1.0,0.8888888888888888,0.0,0.18659117922648694,0.710455961771595,1.342047009719761,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,78,103,lasso,0.05,0.9999946704487487,0.0008946226284477469,0.001,,1.0,1.0,0.0,1.0,0.0,0.0,0.0009285304160098398,0.005715132705930603,0.004498701870177634,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,78,103,elastic_net,0.05,0.9289428188607702,0.0881314504295135,0.001,0.2,6.0,1.0,5.0,1.0,0.8333333333333334,0.0,0.11256311975374866,0.4420289209988979,0.7961653962923376,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,81,106,enter,0.05,0.8818887354095098,0.20522357191952656,,,5.0,1.0,4.0,1.0,0.8,0.0,0.19075783075336486,0.27976398773875744,1.8185721505482562,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,81,106,stepwise,0.05,1.0,1.8503717077085943e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,2.0185873175002847e-17,2.220446049250313e-16,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,81,106,ridge,0.05,0.9368093137672135,0.1503910763558789,0.001,,8.0,1.0,7.0,1.0,0.875,0.0,0.13722534463691147,0.288330850537335,1.2211479404686911,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,81,106,lasso,0.05,0.999997110456938,0.0009710651528865114,0.001,,1.0,1.0,0.0,1.0,0.0,0.0,0.0002712959474795753,0.0021521010787204364,0.000832154343554892,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,81,106,elastic_net,0.05,0.9999873227304026,0.0021280919302983556,0.001,0.8,1.0,1.0,0.0,1.0,0.0,0.0,0.0010155021030950962,0.006186467676158713,0.004984055457887345,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,84,109,enter,0.05,0.3505439965087649,0.09349660034776923,,,6.0,1.0,5.0,1.0,0.8333333333333334,0.0,0.16591623516172901,0.12912191768545744,1.6959566690935617,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,84,109,stepwise,0.05,1.0,1.4802973661668753e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,84,109,ridge,0.05,0.8472703482732005,0.04527290059332253,0.001,,6.0,1.0,5.0,1.0,0.8333333333333334,0.0,0.0802554536977533,0.06516164444760397,0.8176483462276823,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,84,109,lasso,0.05,0.9999666079333877,0.0007531512015849969,0.001,,1.0,1.0,0.0,1.0,0.0,0.0,0.0001570429736580907,0.0015391065329217746,0.000188366177317223,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,84,109,elastic_net,0.05,0.9995759216716372,0.0026894509153231696,0.003727593720314938,0.95,1.0,1.0,0.0,1.0,0.0,0.0,0.00042873135282879684,0.0047160448811167655,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,87,112,enter,0.05,0.8627722487376459,0.1549632920497876,,,1.0,1.0,0.0,1.0,0.0,0.0,0.1556993466251514,0.053014637477252435,1.6596781753994128,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,87,112,stepwise,0.05,1.0,6.476300976980079e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,4.0371746350005693e-17,4.440892098500626e-16,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,87,112,ridge,0.05,0.953928205898719,0.09317560089063998,0.001,,6.0,1.0,5.0,1.0,0.8333333333333334,0.0,0.0787198131657345,0.1796476587744078,0.6862702860486717,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,87,112,lasso,0.05,0.9999964116250054,0.0008643981871726732,0.001,,1.0,1.0,0.0,1.0,0.0,0.0,0.00011363636363634103,0.0012499999999997513,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,87,112,elastic_net,0.05,0.9722819200089982,0.07884672625631252,0.001,0.2,3.0,1.0,2.0,1.0,0.6666666666666666,0.0,0.059710353328340536,0.16978714860334354,0.48702673800840224,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,90,115,enter,0.05,0.834778644570026,0.2379855856309496,,,8.0,1.0,7.0,1.0,0.875,0.0,0.13545119354987245,0.0979176721080699,1.392045456940527,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,90,115,stepwise,0.05,1.0,8.049116928532385e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,2.0185873175002847e-17,2.220446049250313e-16,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,90,115,ridge,0.05,0.940050584914509,0.137822277487104,0.003727593720314938,,7.0,1.0,6.0,1.0,0.8571428571428571,0.0,0.08559620785481342,0.12482946965569197,0.8167288167472556,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,90,115,lasso,0.05,0.9999755109656042,0.0029217075325010666,0.003727593720314938,,1.0,1.0,0.0,1.0,0.0,0.0,0.00042359019549034,0.00465949215039374,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,90,115,elastic_net,0.05,0.9999755200915699,0.002921163087042202,0.003727593720314938,0.95,1.0,1.0,0.0,1.0,0.0,0.0,0.0004235112615943751,0.004658623877538126,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,93,118,enter,0.05,0.4050127197128873,0.14534148350577716,,,9.0,1.0,8.0,1.0,0.8888888888888888,0.0,0.16674746511931693,0.31825381686014764,1.5159682994523385,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,93,118,stepwise,0.05,1.0,2.590520390792032e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,2.0185873175002847e-17,2.220446049250313e-16,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,93,118,ridge,0.05,0.2795432073071952,0.15977298507164614,0.001,,9.0,1.0,8.0,1.0,0.8888888888888888,0.0,0.18586870875567935,0.35785486896185215,1.6867009273506208,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,93,118,lasso,0.05,0.9999934311551615,0.0004989497194070047,0.001,,1.0,1.0,0.0,1.0,0.0,0.0,0.00011363636363636121,0.0012499999999999734,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,93,118,elastic_net,0.05,0.9999087602105917,0.0018595352612163312,0.003727593720314938,0.95,1.0,1.0,0.0,1.0,0.0,0.0,0.0004235112615943549,0.004658623877537904,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,96,121,enter,0.05,0.682306739582463,0.14765298838773014,,,9.0,1.0,8.0,1.0,0.8888888888888888,0.0,0.11855981887315319,0.15856928706356177,1.1455887205411237,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,96,121,stepwise,0.05,1.0,6.140921104957897e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,4.0371746350005693e-17,4.440892098500626e-16,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,96,121,ridge,0.05,0.6874044110934415,0.14299225077674318,0.001,,10.0,1.0,9.0,1.0,0.9,0.0,0.11962757234244209,0.19478948903957494,1.1211138067272883,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,96,121,lasso,0.05,0.9998665108764012,0.0038538599449907084,0.003727593720314938,,1.0,1.0,0.0,1.0,0.0,0.0,0.00042359019549036023,0.004659492150393962,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,96,121,elastic_net,0.05,0.9999717742008364,0.0014686937987641163,0.001,0.8,1.0,1.0,0.0,1.0,0.0,0.0,0.0006918500165241463,0.004174788833754883,0.0034355613480107254,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,99,124,enter,0.05,-4.900525806288027,0.3115583808684242,,,7.0,1.0,6.0,1.0,0.8571428571428571,0.0,0.1941212531176969,0.20694921125498955,1.9283845730396765,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,99,124,stepwise,0.05,1.0,1.4802973661668753e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,4.0371746350005693e-17,4.440892098500626e-16,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,99,124,ridge,0.05,-0.6658698763975195,0.16557243454955314,0.001,,7.0,1.0,6.0,1.0,0.8571428571428571,0.0,0.10341779802312953,0.11117212535479881,1.026423652899626,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,99,124,lasso,0.05,0.9995684654804141,0.0029941562516380507,0.003727593720314938,,1.0,1.0,0.0,1.0,0.0,0.0,0.00042359019549034,0.00465949215039374,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,99,124,elastic_net,0.05,0.9995686262939906,0.002993598305725801,0.003727593720314938,0.95,1.0,1.0,0.0,1.0,0.0,0.0,0.0004235112615943751,0.004658623877538126,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,102,127,enter,0.05,0.9743470772202338,0.06359446759280789,,,7.0,1.0,6.0,1.0,0.8571428571428571,0.0,0.185173053898167,0.23411441785192855,1.8027891750279086,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,102,127,stepwise,0.05,1.0,2.590520390792032e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,4.0371746350005693e-17,4.440892098500626e-16,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,102,127,ridge,0.05,0.9899509432063045,0.03838001919917017,0.001,,8.0,1.0,7.0,1.0,0.875,0.0,0.0957867070208333,0.13218483983587825,0.921468937393288,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,102,127,lasso,0.05,0.9999985344806817,0.00048121241669459486,0.001,,1.0,1.0,0.0,1.0,0.0,0.0,0.00011363636363636121,0.0012499999999999734,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,middle,102,127,elastic_net,0.05,0.9999985346272227,0.00048118835727669246,0.001,0.95,1.0,1.0,0.0,1.0,0.0,0.0,0.00011363068210224935,0.0012499375031247428,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,105,130,enter,0.05,0.9218604042840622,0.19589608602416697,,,4.0,1.0,3.0,1.0,0.75,0.0,0.13711535529135788,0.08801502400478833,1.4202538842001484,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,105,130,stepwise,0.05,1.0,2.7292982688701767e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,4.0371746350005693e-17,4.440892098500626e-16,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,105,130,ridge,0.05,0.9772328092541144,0.1214819488893052,0.003727593720314938,,6.0,1.0,5.0,1.0,0.8333333333333334,0.0,0.08500990613288578,0.14594700266063576,0.7891619648011078,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,105,130,lasso,0.05,0.9999845882296454,0.0031776192871278094,0.003727593720314938,,1.0,1.0,0.0,1.0,0.0,0.0,0.00042359019549031984,0.004659492150393518,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,105,130,elastic_net,0.05,0.9999845939729216,0.0031770271538046208,0.003727593720314938,0.95,1.0,1.0,0.0,1.0,0.0,0.0,0.0004235112615943953,0.004658623877538348,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,108,133,enter,0.05,-1.5971805898733153,0.1362248949282426,,,7.0,1.0,6.0,1.0,0.8571428571428571,0.0,0.14948523289546534,0.14621979923464545,1.4981177626154731,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,108,133,stepwise,0.05,1.0,5.181040781584064e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,4.0371746350005693e-17,4.440892098500626e-16,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,108,133,ridge,0.05,-0.4868330647640229,0.10496719278613435,0.7196856730011514,,8.0,1.0,7.0,1.0,0.875,0.0,0.15279294516040506,0.5533001643141113,1.1274222324503445,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,108,133,lasso,0.05,0.9999163482320735,0.0008751917881629027,0.001,,1.0,1.0,0.0,1.0,0.0,0.0,0.0001136363636363814,0.0012500000000001954,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,108,133,elastic_net,0.05,0.9988380956048122,0.0032617514894087707,0.003727593720314938,0.95,1.0,1.0,0.0,1.0,0.0,0.0,0.0004235112615943751,0.004658623877538126,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,111,136,enter,0.05,0.9680592393487449,0.06663979182012433,,,9.0,1.0,8.0,1.0,0.8888888888888888,0.0,0.12244739489967905,0.15270936707788785,1.1942119768185815,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,111,136,stepwise,0.05,1.0,4.3483735131151963e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,111,136,ridge,0.05,0.7171133345608576,0.2683388186186129,0.013894954943731374,,6.0,1.0,5.0,1.0,0.8333333333333334,0.0,0.16121075438158952,0.573225031814815,1.20009326638267,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,111,136,lasso,0.05,0.9999976404450599,0.0006621486567909007,0.001,,1.0,1.0,0.0,1.0,0.0,0.0,0.00011938722007564063,0.001313259420832047,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,111,136,elastic_net,0.05,0.8496449878211128,0.1961397951766495,0.001,0.2,5.0,1.0,4.0,1.0,0.8,0.0,0.11162026797974202,0.4144265211385916,0.8133964266385708,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,114,139,enter,0.05,0.8296755660809527,0.31663604391502925,,,1.0,1.0,0.0,1.0,0.0,0.0,0.15725560906346478,0.05778740964870188,1.6720242900494107,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,114,139,stepwise,0.05,1.0,5.551115123125783e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,4.0371746350005693e-17,4.440892098500626e-16,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,114,139,ridge,0.05,0.951181050830989,0.16519333617562124,0.0517947467923121,,6.0,1.0,5.0,1.0,0.8333333333333334,0.0,0.11384666836363744,0.28014117039126984,0.9721721816087421,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,114,139,lasso,0.05,0.9999989979456807,0.0007750951982845219,0.001,,1.0,1.0,0.0,1.0,0.0,0.0,0.00011363636363634103,0.0012499999999997513,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,114,139,elastic_net,0.05,0.999986081689046,0.0028887015984752074,0.003727593720314938,0.95,1.0,1.0,0.0,1.0,0.0,0.0,0.0004235112615943953,0.004658623877538348,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,117,142,enter,0.05,0.6338714635355247,0.14079880858337804,,,9.0,1.0,8.0,1.0,0.8888888888888888,0.0,0.17573566289118905,0.24718619176255752,1.6859061000405222,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,117,142,stepwise,0.05,1.0,1.4802973661668753e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,2.0185873175002847e-17,2.220446049250313e-16,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,117,142,ridge,0.05,0.7810851776185852,0.1085744939927656,0.001,,9.0,1.0,8.0,1.0,0.8888888888888888,0.0,0.13845271056786052,0.19932280231050892,1.3236570139359567,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,117,142,lasso,0.05,0.9999977369597309,0.00033432872223789395,0.001,,1.0,1.0,0.0,1.0,0.0,0.0,0.00011363636363636121,0.0012499999999999734,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,117,142,elastic_net,0.05,0.999997737186018,0.0003343120066375456,0.001,0.95,1.0,1.0,0.0,1.0,0.0,0.0,0.00011363068210226953,0.0012499375031249649,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,120,145,enter,0.05,0.7263417313429588,0.11744267231003906,,,7.0,1.0,6.0,1.0,0.8571428571428571,0.0,0.13291337605679868,0.08561653205612663,1.3764306045686587,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,120,145,stepwise,0.05,1.0,4.810966440042345e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,120,145,ridge,0.05,0.9827745344835525,0.031584532525134934,0.001,,6.0,1.0,5.0,1.0,0.8333333333333334,0.0,0.05396152091147011,0.06696112900202311,0.5266156010241481,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,120,145,lasso,0.05,0.9999874403056722,0.000999011889269504,0.001,,1.0,1.0,0.0,1.0,0.0,0.0,0.00011363636363636121,0.0012499999999999734,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,120,145,elastic_net,0.05,0.9856080533260468,0.027948829526572256,0.001,0.2,1.0,1.0,0.0,1.0,0.0,0.0,0.0217559404251921,0.06966440482732827,0.1696509398497848,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,123,148,enter,0.05,-48.347904092808946,0.2143671500492351,,,1.0,1.0,0.0,1.0,0.0,0.0,0.15136691213459771,0.002434213013955633,1.662601820466619,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,123,148,stepwise,0.05,1.0,9.62193288008469e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,2.0185873175002847e-17,2.220446049250313e-16,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,123,148,ridge,0.05,0.9981368408891849,0.0013849714376667304,0.001,,1.0,1.0,0.0,1.0,0.0,0.0,0.0013974012136699727,0.0015891918224490986,0.013782221527920604,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,123,148,lasso,0.05,0.9896116231102943,0.0038047274482011506,0.003727593720314938,,1.0,1.0,0.0,1.0,0.0,0.0,0.00042359019549034,0.00465949215039374,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,123,148,elastic_net,0.05,0.9992524381567269,0.0010206416006678005,0.001,0.95,1.0,1.0,0.0,1.0,0.0,0.0,0.00011363068210226953,0.0012499375031249649,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,126,151,enter,0.05,0.9601426251194608,0.06333240003914688,,,9.0,1.0,8.0,1.0,0.8888888888888888,0.0,0.17571487416648457,0.16125405656304048,1.77160955926829,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,126,151,stepwise,0.05,1.0,4.070817756958907e-16,,,1.0,1.0,0.0,1.0,0.0,0.0,6.055761952500853e-17,6.661338147750939e-16,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,126,151,ridge,0.05,0.8340130126695054,0.1697703027596298,0.7196856730011514,,10.0,1.0,9.0,1.0,0.9,0.0,0.19553687437542425,0.7392810654405736,1.4116245526890931,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,126,151,lasso,0.05,0.9999988633408897,0.0003851345137077707,0.001,,1.0,1.0,0.0,1.0,0.0,0.0,0.00011363636363636121,0.0012499999999999734,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,126,151,elastic_net,0.05,0.9999988634545471,0.00038511525794478657,0.001,0.95,1.0,1.0,0.0,1.0,0.0,0.0,0.00011363068210224935,0.0012499375031247428,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,129,154,enter,0.05,0.9712141990521553,0.12394045438406402,,,1.0,1.0,0.0,1.0,0.0,0.0,0.13905578080536954,0.03847240508946825,1.4911411837695967,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,129,154,stepwise,0.05,1.0,0.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
delay,delay_g_1_25,усиленный цикл,late,129,154,ridge,0.05,0.973237647224869,0.11479636405736933,0.001,,8.0,1.0,7.0,1.0,0.875,0.0,0.14163866505923906,0.2835542016502759,1.2744711140013534,1.0,1.0
