model,case,regime,start,end,window,lags,period,rho,rho_band,no_model,b_sum,R2_enter,selected,selected_count,hit_rate,false_lag_count,false_lag_rate
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,16,56,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,17,57,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,18,58,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,19,59,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,20,60,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,21,61,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,22,62,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,23,63,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,24,64,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,25,65,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,26,66,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,27,67,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,28,68,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,29,69,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,30,70,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,31,71,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,32,72,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,33,73,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,34,74,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,35,75,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,36,76,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,37,77,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,38,78,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,39,79,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,40,80,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,41,81,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,42,82,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,43,83,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,44,84,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,45,85,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,46,86,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,47,87,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,48,88,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,49,89,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,50,90,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,51,91,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,52,92,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,53,93,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,54,94,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,55,95,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,56,96,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,57,97,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,58,98,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,59,99,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,60,100,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,61,101,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,62,102,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,63,103,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,64,104,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,65,105,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,66,106,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,67,107,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,68,108,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,69,109,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,70,110,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,71,111,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,72,112,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,73,113,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,74,114,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,75,115,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,76,116,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,77,117,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,78,118,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,79,119,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,80,120,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,81,121,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,82,122,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,83,123,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,84,124,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,85,125,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,86,126,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,87,127,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,88,128,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,89,129,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,90,130,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,91,131,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,92,132,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,93,133,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,94,134,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,95,135,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,96,136,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,97,137,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,98,138,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,99,139,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,100,140,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,101,141,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,102,142,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,103,143,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,104,144,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,105,145,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,106,146,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,107,147,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,108,148,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,109,149,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,110,150,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,111,151,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,112,152,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,113,153,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,114,154,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,115,155,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,116,156,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,117,157,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,118,158,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,119,159,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,120,160,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,121,161,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,122,162,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,123,163,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,124,164,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,125,165,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,126,166,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,127,167,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,128,168,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,129,169,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,130,170,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,131,171,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,132,172,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,133,173,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,134,174,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,135,175,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,136,176,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,137,177,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,138,178,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,139,179,40,3,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,0,40,40,5,2,20.0,rho>=2,1,0.029372033031742753,0.06870070895722158,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,1,41,40,5,2,20.0,rho>=2,1,0.1694442281305928,0.11126701734388822,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,2,42,40,5,2,20.0,rho>=2,1,0.3156005022037187,0.2738281199220943,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,3,43,40,5,2,20.0,rho>=2,1,0.4083583788684747,0.3906967603910826,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,4,44,40,5,2,20.0,rho>=2,1,0.38741743079191787,0.37190256805044053,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,5,45,40,5,2,20.0,rho>=2,0,-4.900975070469283e-16,1.0,"['X_n', 'Lag_1']",2.0,1.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,6,46,40,5,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,7,47,40,5,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,8,48,40,5,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,9,49,40,5,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,10,50,40,5,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,11,51,40,5,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,12,52,40,5,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,13,53,40,5,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,14,54,40,5,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,15,55,40,5,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,16,56,40,5,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,17,57,40,5,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,18,58,40,5,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,19,59,40,5,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,20,60,40,5,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,21,61,40,5,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,22,62,40,5,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,23,63,40,5,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,24,64,40,5,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,25,65,40,5,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,26,66,40,5,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,27,67,40,5,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,28,68,40,5,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,29,69,40,5,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,30,70,40,5,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
mixed,mixed_q_2_8_gamma_neg_0_2,цикл с отрицательной памятью,31,71,40,5,2,20.0,rho>=2,1,0.0,,[],0.0,0.0,0.0,0.0
