model,case,regime,start,end,stage,var_x,var_omega,mean_x,mean_omega,cond_raw,cond_scaled,max_vif,mean_vif,infinite_vif_share,selected_count,false_lag_count,false_lag_rate,hit_rate,no_model,degenerate_window,failure_type,degraded_window,R2_enter,pairwise_b,pairwise_beta,correct_top_b,correct_top_beta,true_beta_mass_share,true_b_mass_share,beta_scale_gap,log10_var_x,log10_var_omega,log10_cond_raw,log10_cond_scaled,var_omega_band,cond_scaled_band
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,64,89,middle,0.06481481481471578,0.20999999999969207,1.1666666666670473,0.09999999999955742,1.6557840068885213e+17,5.52401922534353e+16,,,1.0,1.0,0.0,0.0,0.5,0,0,stable,0,0.9999999999843066,0.8888888888888888,0.8888888888888888,1.0,0.0,0.2937816701411035,0.3025644768088902,0.08931242882020095,-1.1883257154733564,-0.6777807052667175,17.219003683454613,16.742255181392125,Q2,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,65,90,middle,0.06481481481487038,0.21000000000009653,1.1666666666667438,0.09999999999999866,4.350573235035815e+17,6.365040112939969e+16,,,1.0,1.0,0.0,0.0,0.5,0,0,stable,0,0.9999999999915193,0.8888888888888888,0.8888888888888888,1.0,0.0,0.29378199013415035,0.3025626040569571,0.08931250489232215,-1.1883257154723206,-0.6777807052658811,17.6385464837158,16.80380114495332,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,66,91,middle,0.0648148148148344,0.21000000000008281,1.166666666666673,0.10000000000001359,3.864581888787215e+17,6.15728068805012e+16,,,1.0,1.0,0.0,0.0,0.5,0,0,stable,0,0.9999999999887272,0.8888888888888888,0.8888888888888888,1.0,0.0,0.29378064968491263,0.30256114025663955,0.08931207453662698,-1.1883257154725615,-0.6777807052659095,17.58710251424012,16.789388951949896,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,67,92,middle,0.0648148148148467,0.21000000000009664,1.1666666666666488,0.10000000000002861,1.8064285732147664e+17,5.4543987880656536e+16,,,1.0,1.0,0.0,0.0,0.5,0,0,stable,0,0.9999999998911194,0.8888888888888888,0.8888888888888888,1.0,0.0,0.2937811973665382,0.30256404272607806,0.08931041949174622,-1.1883257154724791,-0.6777807052658809,17.256820794095596,16.736746887387227,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,68,93,middle,0.0648148148148345,0.21000000000007038,1.166666666666625,0.10000000000005725,1.868957241769532e+17,4.750114003879458e+16,,,1.0,1.0,0.0,0.0,0.5,0,0,stable,0,0.9999999996587449,0.8888888888888888,0.8888888888888888,1.0,0.0,0.29378017329681455,0.302571300433082,0.08930297466841611,-1.188325715472561,-0.6777807052659351,17.271599365650655,16.67670403292205,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,69,94,middle,0.06481481481482158,0.21000000000002889,1.1666666666666503,0.10000000000001204,2.1672580384448966e+17,5.238014243583156e+16,,,1.0,1.0,0.0,0.0,0.5,0,0,stable,0,0.9999999997915002,0.8888888888888888,0.8888888888888888,1.0,0.0,0.293773938852758,0.30255066953673004,0.08930308236317201,-1.1883257154726474,-0.677780705266021,17.33591062244171,16.71916667505545,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,70,95,middle,0.06481481481482072,0.21000000000001956,1.1666666666666485,0.10000000000002221,1.0409478229137144e+17,4.205238388542118e+16,,,1.0,1.0,0.0,0.0,0.5,0,0,stable,0,0.9999999993159047,0.8888888888888888,0.8888888888888888,1.0,0.0,0.2937957119024174,0.3025666567756876,0.08931389992887323,-1.1883257154726532,-0.6777807052660403,17.01742896122181,16.623790620322715,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,71,96,middle,0.06481481481481391,0.2100000000000007,1.166666666666662,0.10000000000000164,1.6481185681094544e+17,4.025755308293589e+16,,,1.0,1.0,0.0,0.0,0.5,0,0,stable,0,0.9999999931049831,0.8888888888888888,0.8888888888888888,1.0,0.0,0.2937808871822706,0.30254888848659056,0.08928691257130016,-1.188325715472699,-0.6777807052660793,17.216988452278187,16.604847374256718,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,72,97,middle,0.06481481481481498,0.20999999999999983,1.166666666666664,0.10000000000000253,1.678046269317745e+17,2.782385504381942e+16,,,1.0,1.0,0.0,0.0,0.5,0,0,stable,0,0.9999999899904821,0.8888888888888888,0.8888888888888888,1.0,0.0,0.29378850764225756,0.3025809818489961,0.08931849219582298,-1.1883257154726918,-0.6777807052660811,17.224803931601347,16.444417302085558,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,73,98,middle,0.06481481481481362,0.20999999999999688,1.1666666666666665,0.09999999999999927,1.0960769925177645e+17,2.1767888480442584e+16,,,1.0,1.0,0.0,0.0,0.5,0,0,stable,0,0.9999999400321146,0.8888888888888888,0.8888888888888888,1.0,0.0,0.29376628885764416,0.30258816355530793,0.08931721340526234,-1.188325715472701,-0.6777807052660871,17.039841061676817,16.337816303833606,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,74,99,middle,0.06481481481481417,0.2099999999999977,1.1666666666666679,0.09999999999999844,7.590688666294427e+16,2.0355054414973324e+16,,,1.0,2.0,0.0,0.0,1.0,0,0,stable,0,0.9999996413552638,0.8888888888888888,0.8888888888888888,1.0,0.0,0.2938164371356927,0.3026151583738565,0.08930978729304942,-1.1883257154726972,-0.6777807052660855,16.880281179110753,16.30867226771228,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,75,100,middle,0.06481481481481441,0.20999999999999855,1.1666666666666674,0.09999999999999949,6.621648163081077e+16,1.7571042237982182e+16,,,1.0,3.0,1.0,0.3333333333333333,1.0,0,0,collinearity,1,0.9999953860414265,0.8888888888888888,0.8888888888888888,1.0,0.0,0.2937196227555466,0.30258312294425443,0.0891363187269731,-1.1883257154726956,-0.6777807052660837,16.820966101077506,16.244797522723523,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,76,101,middle,0.06481481481481452,0.209999999999999,1.1666666666666674,0.09999999999999905,8.426639223899522e+16,1.8119494433931916e+16,,,1.0,4.0,2.0,0.5,1.0,0,0,collinearity,1,0.9999921209970571,0.8888888888888888,0.9444444444444444,1.0,1.0,0.2938417822286051,0.303332983597384,0.0882636850530451,-1.188325715472695,-0.6777807052660828,16.925654400540004,16.258146075922653,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,77,102,middle,0.0648148148148148,0.2099999999999998,1.1666666666666667,0.09999999999999987,8.563380748224394e+16,2.0914275975306756e+16,,,1.0,4.0,2.0,0.5,1.0,0,0,collinearity,1,0.9999950202744506,0.8888888888888888,0.8888888888888888,1.0,0.0,0.29341546721028655,0.30382493641545194,0.08733610673384233,-1.188325715472693,-0.6777807052660811,16.932645254214087,16.320442834473823,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,78,103,middle,0.06481481481481478,0.2099999999999999,1.1666666666666667,0.09999999999999977,9.66691814560721e+16,1.80207932268963e+16,,,1.0,5.0,3.0,0.6,1.0,0,0,collinearity,1,0.9999891915120402,0.6666666666666666,0.8888888888888888,0.0,0.0,0.29094794008324243,0.24684465933720065,0.06815988367254083,-1.1883257154726932,-0.6777807052660809,16.98528804123056,16.255773903539936,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,79,104,middle,0.06481481481481487,0.21000000000000002,1.1666666666666667,0.09999999999999999,8.8125703361263e+16,2.259987268566304e+16,,,1.0,6.0,4.0,0.6666666666666666,1.0,0,0,collinearity,1,0.9999999539830384,0.5,0.8888888888888888,0.0,0.0,0.2917265448573188,0.2206194216365423,0.06153431805697354,-1.1883257154726925,-0.6777807052660807,16.945102596265514,16.354105992595642,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,80,105,middle,0.06481481481481485,0.21000000000000002,1.1666666666666667,0.10000000000000002,1.5145832940888486e+17,2.7802858299713885e+17,,,1.0,7.0,5.0,0.7142857142857143,1.0,0,0,collinearity,1,0.9999960517190783,0.5,0.8888888888888888,0.0,0.0,0.29009527590313616,0.19815324506370202,0.0567810752175071,-1.1883257154726927,-0.6777807052660807,17.180293162230413,17.444089446277154,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,81,106,middle,0.06481481481481487,0.21000000000000005,1.1666666666666667,0.10000000000000006,1.4210977801662676e+18,3.336439016243721e+18,,,1.0,8.0,6.0,0.75,1.0,0,0,collinearity,1,0.9999990100523529,0.3888888888888889,0.8888888888888888,0.0,0.0,0.29498287326213984,0.18624831131871716,0.06781491366299716,-1.1883257154726925,-0.6777807052660806,18.152623961056026,18.523283191182628,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,82,107,middle,0.06481481481481487,0.21000000000000005,1.1666666666666667,0.10000000000000002,3.83806472265031e+18,9.176310552739242e+18,,,1.0,9.0,7.0,0.7777777777777778,1.0,0,0,collinearity,1,0.9999946901115127,0.5,0.9444444444444444,0.0,1.0,0.2746694870438921,0.18544261294907943,0.062317241321910515,-1.1883257154726925,-0.6777807052660806,18.584112294123496,18.96266810291618,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,83,108,middle,0.06481481481481487,0.21000000000000005,1.1666666666666667,0.10000000000000006,6.318153065363976e+18,1.2821844869286918e+19,,,1.0,10.0,8.0,0.8,1.0,0,0,collinearity,1,0.9999824564187825,0.8333333333333334,0.9444444444444444,0.0,1.0,0.24902639549978364,0.23157142005839937,0.08364035866477272,-1.1883257154726925,-0.6777807052660806,18.80059014303759,19.107950518077253,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,84,109,middle,0.06481481481481487,0.21000000000000005,1.1666666666666667,0.10000000000000006,1.1837110553577695e+19,2.896890501730152e+19,,,1.0,11.0,9.0,0.8181818181818182,1.0,0,0,collinearity,1,1.0,0.7777777777777778,0.7222222222222222,1.0,0.0,0.250329091706889,0.18398130444019575,0.06247336647727289,-1.1883257154726925,-0.6777807052660806,19.073245703756676,19.461932079810904,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,85,110,middle,0.06481481481481487,0.21000000000000005,1.1666666666666667,0.10000000000000006,7.553132675189787e+34,1.1323256979827247e+34,,,1.0,11.0,9.0,0.8181818181818182,1.0,0,0,collinearity,1,1.0,0.6666666666666666,0.8888888888888888,0.0,0.0,0.22899561354178383,0.18398130444019561,0.06497025923295446,-1.1883257154726925,-0.6777807052660806,34.87812711340056,34.053971363682464,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,86,111,middle,0.06481481481481487,0.21000000000000005,1.1666666666666667,0.10000000000000006,2.5834837817754347e+35,6.610584532845077e+34,,,1.0,11.0,9.0,0.8181818181818182,1.0,0,0,collinearity,1,1.0,0.5,0.5,0.0,0.0,0.19881960176463576,0.1839813044401955,0.07056329900568188,-1.1883257154726925,-0.6777807052660806,35.41220573953852,34.82023986314149,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,87,112,middle,0.06481481481481487,0.21000000000000005,1.1666666666666667,0.10000000000000006,2.365912899076407e+50,3.2605287317490717e+50,,,1.0,11.0,9.0,0.8181818181818182,1.0,0,0,collinearity,1,1.0,0.7222222222222222,0.5555555555555556,1.0,1.0,0.18181818181818182,0.1839813044401955,0.0727272727272726,-1.1883257154726925,-0.6777807052660806,50.37399875206419,50.513288031559306,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,88,113,middle,0.06481481481481487,0.21000000000000005,1.1666666666666667,0.10000000000000006,6.247524996026193e+65,1.3498346106969164e+51,,,1.0,11.0,9.0,0.8181818181818182,1.0,0,0,collinearity,1,1.0,0.4444444444444444,0.16666666666666666,1.0,1.0,0.18181818181818182,0.1839813044401955,0.07272727272727272,-1.1883257154726925,-0.6777807052660806,65.79570800239185,51.13028055956028,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,89,114,middle,0.06481481481481487,0.21000000000000005,1.1666666666666667,0.10000000000000006,7.242972841522554e+66,7.501812673353136e+65,,,1.0,11.0,9.0,0.8181818181818182,1.0,0,0,collinearity,1,1.0,0.5,0.6666666666666666,1.0,1.0,0.18181818181818185,0.18398130444019542,0.07272727272727272,-1.1883257154726925,-0.6777807052660806,66.8599168567596,65.87516621524729,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,90,115,middle,0.06481481481481487,0.21000000000000005,1.1666666666666667,0.10000000000000006,5.515053148704349e+66,1.7086593765257092e+66,,,1.0,11.0,9.0,0.8181818181818182,1.0,0,0,collinearity,1,1.0,0.5,0.2222222222222222,1.0,1.0,0.18181818181818177,0.18398130444019548,0.07272727272727257,-1.1883257154726925,-0.6777807052660806,66.7415497021031,66.23265549417808,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,91,116,middle,0.06481481481481487,0.21000000000000005,1.1666666666666667,0.10000000000000006,2.550102286851786e+82,5.019373975611779e+82,,,1.0,11.0,9.0,0.8181818181818182,1.0,0,0,collinearity,1,1.0,0.5,0.3333333333333333,1.0,1.0,0.18181818181818182,0.1839813044401954,0.0727272727272727,-1.1883257154726925,-0.6777807052660806,82.40655760071802,82.70064955461689,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,92,117,middle,0.06481481481481487,0.21000000000000005,1.1666666666666667,0.10000000000000006,7.379281731103918e+105,4.093944446174846e+82,,,1.0,11.0,9.0,0.8181818181818182,1.0,0,0,collinearity,1,1.0,0.5,0.2777777777777778,1.0,1.0,0.18181818181818182,0.1839813044401955,0.07272727272727263,-1.1883257154726925,-0.6777807052660806,105.86801409144377,82.61214194509654,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,93,118,middle,0.06481481481481487,0.21000000000000005,1.1666666666666667,0.10000000000000006,2.1447520052888752e+103,1.8450451271811145e+114,,,1.0,11.0,9.0,0.8181818181818182,1.0,0,0,collinearity,1,1.0,0.5,0.5555555555555556,1.0,1.0,0.18181818181818185,0.1839813044401954,0.0727272727272727,-1.1883257154726925,-0.6777807052660806,103.33137708255286,114.26600699285066,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,94,119,middle,0.06481481481481487,0.21000000000000005,1.1666666666666667,0.10000000000000006,7.379281731103918e+105,7.417383259513121e+111,,,1.0,11.0,9.0,0.8181818181818182,1.0,0,0,collinearity,1,1.0,0.5,0.2777777777777778,1.0,1.0,0.18181818181818182,0.1839813044401955,0.07272727272727263,-1.1883257154726925,-0.6777807052660806,105.86801409144377,111.87025071978184,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,95,120,middle,0.06481481481481487,0.21000000000000005,1.1666666666666667,0.10000000000000006,2.1447520052888752e+103,1.8450451271811145e+114,,,1.0,11.0,9.0,0.8181818181818182,1.0,0,0,collinearity,1,1.0,0.5,0.5555555555555556,1.0,1.0,0.18181818181818185,0.1839813044401954,0.0727272727272727,-1.1883257154726925,-0.6777807052660806,103.33137708255286,114.26600699285066,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,96,121,middle,0.06481481481481487,0.21000000000000005,1.1666666666666667,0.10000000000000006,7.379281731103918e+105,7.417383259513121e+111,,,1.0,11.0,9.0,0.8181818181818182,1.0,0,0,collinearity,1,1.0,0.5,0.2777777777777778,1.0,1.0,0.18181818181818182,0.1839813044401955,0.07272727272727263,-1.1883257154726925,-0.6777807052660806,105.86801409144377,111.87025071978184,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,97,122,middle,0.06481481481481487,0.21000000000000005,1.1666666666666667,0.10000000000000006,2.1447520052888752e+103,1.8450451271811145e+114,,,1.0,11.0,9.0,0.8181818181818182,1.0,0,0,collinearity,1,1.0,0.5,0.5555555555555556,1.0,1.0,0.18181818181818185,0.1839813044401954,0.0727272727272727,-1.1883257154726925,-0.6777807052660806,103.33137708255286,114.26600699285066,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,98,123,middle,0.06481481481481487,0.21000000000000005,1.1666666666666667,0.10000000000000006,7.379281731103918e+105,7.417383259513121e+111,,,1.0,11.0,9.0,0.8181818181818182,1.0,0,0,collinearity,1,1.0,0.5,0.2777777777777778,1.0,1.0,0.18181818181818182,0.1839813044401955,0.07272727272727263,-1.1883257154726925,-0.6777807052660806,105.86801409144377,111.87025071978184,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,99,124,middle,0.06481481481481487,0.21000000000000005,1.1666666666666667,0.10000000000000006,2.1447520052888752e+103,1.8450451271811145e+114,,,1.0,11.0,9.0,0.8181818181818182,1.0,0,0,collinearity,1,1.0,0.5,0.5555555555555556,1.0,1.0,0.18181818181818185,0.1839813044401954,0.0727272727272727,-1.1883257154726925,-0.6777807052660806,103.33137708255286,114.26600699285066,Q3,Q1
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,100,125,middle,0.06481481481481487,0.21000000000000005,1.1666666666666667,0.10000000000000006,7.379281731103918e+105,7.417383259513121e+111,,,1.0,11.0,9.0,0.8181818181818182,1.0,0,0,collinearity,1,1.0,0.5,0.2777777777777778,1.0,1.0,0.18181818181818182,0.1839813044401955,0.07272727272727263,-1.1883257154726925,-0.6777807052660806,105.86801409144377,111.87025071978184,Q3,Q1
