model,case,regime_family,start,end,true_label,predicted_label,true_tool,recommended_tool,true_regression_admissible,predicted_regression_admissible,mean_x,std_x,rel_range,omega_std,turning_rate,unique_ratio,lag1_autocorr,lag2_autocorr,dominant_period,dominant_acf,corr_omega_x,corr_omega_lag1,start_mean,end_mean,max_x,collapse_ratio,growth_ratio,selected,no_model,b_sum,R2_enter,selected_count,hit_rate,false_lag_count,false_lag_rate
base,base_a_2_8,chaotic_informative,120,145,chaotic_informative,chaotic_informative,phase_analysis,phase_analysis,0,0,0.8685303334638651,0.3356484407708726,1.193089348999835,0.9522739958088671,0.782608695652174,1.0,-0.5731820025270069,0.04864054461628819,5.0,0.5111737071797026,-1.0,0.5856255856432823,0.8294270867362572,0.845671677191464,1.2874539193182337,0.6568558800452339,1.019585314628593,['X_n'],0,-2.8255175976710234e-14,1.0,1.0,1.0,0.0,0.0
base,base_a_2_8,chaotic_informative,121,146,chaotic_informative,chaotic_informative,phase_analysis,phase_analysis,0,0,0.8728017825341295,0.33495509872133816,1.1872504283049996,0.9572121402338502,0.782608695652174,1.0,-0.5718431807817593,0.030508888394111977,5.0,0.507085689710576,-1.0,0.5768519690175672,0.8313116139797859,0.9140624354224154,1.2874539193182337,0.7099768168063473,1.0995424820861959,['X_n'],0,-1.3058998327153404e-14,1.0,1.0,1.0,0.0,0.0
base,base_a_2_8,chaotic_informative,122,147,chaotic_informative,chaotic_informative,phase_analysis,phase_analysis,0,0,0.8695087383180012,0.33142593720187724,1.1917468387304873,0.9288360309558068,0.782608695652174,1.0,-0.524692897976094,0.050774513771930825,5.0,0.5024260656411198,-0.9999999999999998,0.5364385495247028,0.830342674720383,0.945659543134914,1.2874539193182337,0.7345191380796637,1.1388786484488032,['X_n'],0,1.8846035843012032e-14,1.0,1.0,1.0,0.0,0.0
base,base_a_2_8,chaotic_informative,123,148,chaotic_informative,chaotic_informative,phase_analysis,phase_analysis,0,0,0.8796451315961904,0.3178115044047317,1.1780140114669626,0.8895160812370172,0.8260869565217391,1.0,-0.5710004352817855,0.11297537590421279,5.0,0.47386474050584576,-0.9999999999999998,0.5536667727666792,0.83352751149006,0.8780469737617482,1.2874539193182337,0.682002641482279,1.0534109092477377,['X_n'],0,-1.4432899320127035e-15,1.0,1.0,1.0,0.0,0.0
base,base_a_2_8,chaotic_informative,124,149,chaotic_informative,chaotic_informative,phase_analysis,phase_analysis,0,0,0.8932683124214651,0.32613003773389676,1.1600481912651712,0.9080164802544686,0.8260869565217391,1.0,-0.600676113098518,0.15558631426681443,5.0,0.46216936445113177,-1.0,0.5812443450079543,0.8398404764279511,0.9375515844650981,1.2874539193182337,0.7282214690538789,1.1163448425976519,['X_n'],0,-2.706168622523819e-14,1.0,1.0,1.0,0.0,0.0
base,base_a_2_8,chaotic_informative,125,150,chaotic_informative,chaotic_informative,phase_analysis,phase_analysis,0,0,0.8624101646334731,0.33801107858725354,1.2015562114570104,0.921201424176338,0.8260869565217391,1.0,-0.62141754353189,0.17265770753270143,12.0,0.3752967490613578,-1.0,0.5938697698063902,0.8306683167913165,0.8253354095751929,1.2874539193182337,0.641060155389675,0.9935799799892171,['X_n'],0,-7.105427357601002e-15,1.0,1.0,1.0,0.0,0.0
base,base_a_2_8,chaotic_informative,126,151,chaotic_informative,chaotic_informative,phase_analysis,phase_analysis,0,0,0.8747508379368104,0.3376394585490382,1.1846050843267293,0.9615253659893513,0.8260869565217391,1.0,-0.6139431898601012,0.15965831857443424,7.0,0.37611959651071747,-1.0,0.6166790858677683,0.8522644434033962,0.909888970470853,1.2874539193182337,0.7067351746093415,1.0676134356108316,['X_n'],0,-1.3988810110276972e-14,1.0,1.0,1.0,0.0,0.0
base,base_a_2_8,chaotic_informative,127,152,chaotic_informative,chaotic_informative,phase_analysis,phase_analysis,0,0,0.8623227733266488,0.3277943956320027,1.17700189327976,0.9343692436915885,0.8260869565217391,1.0,-0.5687908740696002,0.15773302871899328,7.0,0.40638238617147737,-0.9999999999999998,0.5783609681956309,0.838723938253825,0.9118397112266545,1.2661751660029401,0.7201528948835324,1.0871750162813434,['X_n'],0,-5.551115123125783e-15,1.0,1.0,1.0,0.0,0.0
base,base_a_2_8,chaotic_informative,128,153,chaotic_informative,chaotic_informative,phase_analysis,phase_analysis,0,0,0.8938872912658296,0.30460214135996505,1.0556904513796674,0.8662711974452997,0.8695652173913043,1.0,-0.6368852245122417,0.2875002803576168,7.0,0.5515952935825829,-1.0,0.6466975909679776,0.8807866323964894,0.9086675798673965,1.2661751660029401,0.7176476085341944,1.0316545987931802,['X_n'],0,-2.4244495300251856e-14,1.0,1.0,1.0,0.0,0.0
base,base_a_2_8,chaotic_informative,129,154,chaotic_informative,chaotic_informative,phase_analysis,phase_analysis,0,0,0.8996842355887655,0.3037177906012041,1.0488883106653775,0.8678407092967956,0.8695652173913043,1.0,-0.6342144660570478,0.28220129813414785,7.0,0.5423538928056263,-1.0,0.6398758701944465,0.9418181600164577,0.9153192797755231,1.2661751660029401,0.7229009890195538,0.9718641226450002,['X_n'],0,9.325873406851315e-15,1.0,1.0,1.0,0.0,0.0
