model,case,regime,start,end,stage,true_predictor_count,cond_original,cond_pcr,cond_reduction_ratio,enter_validation_r2,pcr_validation_r2,enter_validation_mae,pcr_validation_mae,enter_true_mass_share,pcr_true_mass_share,enter_support_90,pcr_support_90,enter_pairwise,pcr_pairwise,enter_topk,pcr_topk,enter_false_lag_rate,pcr_false_lag_rate,enter_hit_rate,pcr_hit_rate,retained_components,explained_variance_share,pc1_share,component_dominance,component_true_loading_share
delay,delay_g_1_25,усиленный цикл,112,137,late,1.0,1.8553159047760892e+16,3.2219872351321404,5758296881334475.0,0.6592709129424599,-0.5431959631227048,0.1643011339172161,0.4346679972562484,0.45257576557169,0.21819753684980597,8.0,8.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.9,1.0,1.0,4.0,0.9756230615135622,0.4675110008372338,0.14030242172243224,0.09447660775168226
delay,delay_g_1_25,усиленный цикл,113,138,late,1.0,3.2278832594889308e+16,3.1658017859330703,1.0196100317561616e+16,0.8693572288251056,0.7245415298413693,0.22551283813205267,0.28277171121813255,0.462866704925838,0.21237535095092644,8.0,9.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.9,1.0,1.0,4.0,0.9693177970603235,0.4562939627670695,0.16613298107071037,0.0888159498422496
delay,delay_g_1_25,усиленный цикл,114,139,late,1.0,1.9733512963195364e+16,3.3156635294198566,5951602986280139.0,0.8296755660809527,0.8032663844451843,0.31663604391502925,0.3246606850167629,0.770973685335518,0.19454523936809645,6.0,8.0,1.0,1.0,1.0,1.0,0.0,0.8888888888888888,1.0,1.0,4.0,0.9617089421539191,0.471592458310887,0.13947679338420318,0.07756744493924347
delay,delay_g_1_25,усиленный цикл,115,140,late,1.0,1.2541588604824666e+16,3.228928421081947,3884133362306693.5,-3.097723313108899,0.3047277003620018,0.35635994580555685,0.1504385252007565,0.5238587671253006,0.2051429742432984,7.0,8.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.8888888888888888,1.0,1.0,4.0,0.9586310067348767,0.473602024650002,0.17061849190358036,0.08451880857590771
delay,delay_g_1_25,усиленный цикл,116,141,late,1.0,3.495097037027615e+16,3.1327713856769597,1.1156565886062448e+16,0.0734039445235225,-1.4135105390826448,0.10729337636730896,0.15589024614701233,0.6909548004636726,0.22580007956702403,6.0,8.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8888888888888888,1.0,1.0,4.0,0.9546359278036715,0.45759417033028804,0.13982708271073552,0.08694745172049662
delay,delay_g_1_25,усиленный цикл,117,142,late,1.0,2.4492263348387644e+16,2.9496936823733804,8303324339997466.0,0.6338714635355247,0.6627986276922586,0.14079880858337804,0.11096867563471535,0.4407499900916785,0.20917701952191087,8.0,8.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.875,1.0,1.0,4.0,0.9566453464010048,0.4450976792009544,0.16375458933147485,0.08430478139808928
delay,delay_g_1_25,усиленный цикл,118,143,late,1.0,6.9282532654836296e+16,2.9687858084523726,2.333699267140908e+16,0.9906687770144057,0.6039125848200564,0.03403470468572763,0.24010469418069624,0.6108438591695203,0.21155469148385644,6.0,8.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8888888888888888,1.0,1.0,4.0,0.9669071168673112,0.47873633962581447,0.14623058436084824,0.0867085059814136
delay,delay_g_1_25,усиленный цикл,119,144,late,1.0,1.3631684580982594e+16,2.945699564274843,4627656108011263.0,0.8814677402881017,0.5364259981855193,0.14760644011790772,0.3651394861301685,0.7841632779191626,0.18917482155426255,6.0,8.0,1.0,1.0,1.0,1.0,0.0,0.8888888888888888,1.0,1.0,4.0,0.9759480852808904,0.49921698811356724,0.15474369637692262,0.0806341282229656
delay,delay_g_1_25,усиленный цикл,120,145,late,1.0,1.9311404857602696e+16,2.8047236304289127,6885314705552467.0,0.7263417313429588,-0.3088632834502534,0.11744267231003906,0.31920640581963994,0.6821410382630227,0.1944969238391624,7.0,8.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.8888888888888888,1.0,1.0,4.0,0.9723541226743384,0.47085881226272547,0.15696758425419582,0.06991385708195338
delay,delay_g_1_25,усиленный цикл,121,146,late,1.0,9727782011634490.0,2.8527902906962375,3409918367767712.0,0.9204587309126243,0.7449462436962107,0.1857721428131418,0.38534914341419674,0.6345903437730689,0.18780886578445818,7.0,8.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8888888888888888,1.0,1.0,4.0,0.9671838728679194,0.4560504760546228,0.1607961553422447,0.08224964534496615
delay,delay_g_1_25,усиленный цикл,122,147,late,1.0,2.7075025690798756e+16,2.9145756621521337,9289525759234006.0,0.8590041521737105,0.6552020692928238,0.24092926415452043,0.305676712993952,0.6163603513383115,0.18578879098779832,7.0,8.0,1.0,1.0,1.0,1.0,0.875,0.8888888888888888,1.0,1.0,4.0,0.9618994129673237,0.48114244338184853,0.15795331496835058,0.07234227174248108
delay,delay_g_1_25,усиленный цикл,123,148,late,1.0,2.415885107057159e+16,3.1327340566148396,7711746555555721.0,-48.347904092808946,-92.03998250764725,0.2143671500492351,0.2306830967755401,0.9895309739393512,0.17228155998782696,1.0,8.0,1.0,0.9,1.0,0.0,0.0,0.8888888888888888,1.0,1.0,4.0,0.9583956316543276,0.4734375191548384,0.1656822885774096,0.0692081568118951
delay,delay_g_1_25,усиленный цикл,124,149,late,1.0,7922084632480927.0,2.9511488250904168,2684407023166041.5,0.5458697397403798,0.13131099960726111,0.07707752016880931,0.10402140542996134,0.6256939183936306,0.17667308526151168,7.0,9.0,1.0,0.9,1.0,0.0,0.8571428571428571,0.9,1.0,1.0,4.0,0.9534640568695872,0.4490607839616252,0.1537972970095789,0.0698813067274179
delay,delay_g_1_25,усиленный цикл,125,150,late,1.0,9573954769579090.0,3.13626358240165,3052662672646813.0,0.8146577096005725,0.6774541929702413,0.09890356610028399,0.14210685077159316,0.39532492240115197,0.20755010975329807,7.0,8.0,1.0,0.9,1.0,0.0,0.875,0.9,1.0,1.0,4.0,0.9596852620480751,0.4465236115133508,0.14713848877353713,0.07723085111173796
delay,delay_g_1_25,усиленный цикл,126,151,late,1.0,9128663264892212.0,3.053181615664278,2989885442142653.5,0.9601426251194608,0.7153009084693162,0.06333240003914688,0.19887199983970397,0.5759880127037128,0.20506978564240977,7.0,8.0,1.0,0.9,1.0,0.0,0.8888888888888888,0.875,1.0,1.0,4.0,0.9677958491785246,0.47037941887120355,0.1430551746145529,0.0669060772005426
delay,delay_g_1_25,усиленный цикл,127,152,late,1.0,6955125669946173.0,3.3267458469406064,2090669377807250.8,0.9335536647653266,0.8448993774664567,0.11746621966749254,0.17545138133952806,0.7899874900021102,0.21484581146207732,5.0,7.0,1.0,1.0,1.0,1.0,0.0,0.875,1.0,1.0,4.0,0.9763379290647186,0.4823419602719448,0.1500651502967238,0.07533873667163284
delay,delay_g_1_25,усиленный цикл,128,153,late,1.0,7740165297921222.0,3.1886173000630738,2427436273951130.5,0.8257743669149901,0.06043352721441109,0.09461821536201542,0.24500667003645518,0.5414037878350229,0.21691760366836316,7.0,8.0,1.0,1.0,1.0,1.0,0.875,0.8888888888888888,1.0,1.0,4.0,0.9823195918052285,0.4691569443623026,0.14219041326684612,0.09126217775541402
delay,delay_g_1_25,усиленный цикл,129,154,late,1.0,5945914773432844.0,3.1769638730744982,1871571415660670.0,0.9712141990521553,0.9477435565946875,0.12394045438406402,0.12282241572628444,0.824312819218116,0.21101536713245153,5.0,8.0,1.0,1.0,1.0,1.0,0.0,0.9,1.0,1.0,4.0,0.9807296870770073,0.4628264167033841,0.16156440535365948,0.08098124203496454
delay,delay_g_1_25,усиленный цикл,130,155,late,1.0,5949177690521767.0,3.2075804186736447,1854724407184712.2,0.9426452731139768,0.9141925904383175,0.16224083855935523,0.17594998011670002,0.7629240859483725,0.20268859425923422,6.0,8.0,1.0,1.0,1.0,1.0,0.5,0.8888888888888888,1.0,1.0,4.0,0.9787658458638662,0.47327060451255143,0.13788568727086475,0.0805709314768142
delay,delay_g_1_25,усиленный цикл,131,156,late,1.0,1.5719070090222564e+16,3.185647374775236,4934340886153988.0,-19.8429247191239,-5.046959920555975,0.17177664258353567,0.07967866421988123,0.5826894231108201,0.20815448933718023,7.0,8.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8888888888888888,1.0,1.0,4.0,0.9780280254451328,0.4669075871715821,0.1660145627236529,0.08526879517598045
delay,delay_g_1_25,усиленный цикл,132,157,late,1.0,1.0140337543991384e+16,2.9872459850500035,3394543869082025.0,0.8900843450178169,0.2721731959465382,0.04495566355020134,0.08730365593689142,0.7056637368844816,0.2200310880855612,7.0,8.0,1.0,1.0,1.0,1.0,0.5,0.8888888888888888,1.0,1.0,4.0,0.9766117851385324,0.45154146182009014,0.145086952129236,0.08851782108077055
delay,delay_g_1_25,усиленный цикл,133,158,late,1.0,9757852896163886.0,3.000347435787883,3252240983751770.0,0.9589875427585377,0.8134309430276254,0.05141499579140283,0.0963391416616134,0.4634278657711194,0.227418333878191,7.0,9.0,1.0,1.0,1.0,1.0,0.875,0.8888888888888888,1.0,1.0,4.0,0.9752453685161737,0.45098243867612614,0.1641168858651428,0.08086809606612101
delay,delay_g_1_25,усиленный цикл,134,159,late,1.0,9095474439372884.0,3.009100772348637,3022655313824456.5,0.9915487872485661,0.9398688493290009,0.03358037066175865,0.091644108403217,0.504605219512741,0.21988235236349726,7.0,9.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.9090909090909091,1.0,1.0,4.0,0.9779044396331052,0.476146706337384,0.1418465765654232,0.08438648495098
delay,delay_g_1_25,усиленный цикл,135,160,late,1.0,1.1279547094850573e+17,3.135560945960797,3.5972979920485324e+16,0.9983125396801437,0.9545482918723994,0.01900382163143466,0.10568920146730004,0.3915617740625918,0.19711298600413696,6.0,9.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9,1.0,1.0,4.0,0.9797048266134833,0.49056972828190853,0.16395202793026645,0.07780343096874388
delay,delay_g_1_25,усиленный цикл,136,161,late,1.0,1.1453607395514872e+16,2.9335037021525903,3904412115488476.5,0.9706739647929057,0.9539351096914024,0.041057424472079496,0.07028540806567805,0.47952336153345493,0.197188744352841,8.0,9.0,1.0,0.9,1.0,0.0,0.8888888888888888,0.9,1.0,1.0,4.0,0.9797984552932958,0.4701685000432149,0.14844331088797333,0.07810071418776152
delay,delay_g_1_25,усиленный цикл,137,162,late,1.0,7177749837023747.0,3.0403387085846716,2360838881785348.5,0.9943176611357746,0.978794406190822,0.0564633982932267,0.11011488248613426,0.5225768545220353,0.19721534937716198,7.0,9.0,1.0,0.9,1.0,0.0,0.875,0.9,1.0,1.0,4.0,0.9795535557439773,0.46303820581996985,0.17210799006394445,0.08095677936728264
delay,delay_g_1_25,усиленный цикл,138,163,late,1.0,7238039129170311.0,3.020987370644207,2395918367453103.0,0.9776973572299955,0.95202103769001,0.07178703726469184,0.1282279454841184,0.6848623223969749,0.19015246284554604,6.0,9.0,1.0,0.9,1.0,0.0,0.75,0.9,1.0,1.0,4.0,0.9789300763125944,0.4791337411028719,0.1496868366887287,0.07821786495991061
delay,delay_g_1_25,усиленный цикл,139,164,late,1.0,1.864625766693549e+16,3.1167325442252363,5982630014719666.0,-7.6505877633580806,-15.104096522313089,0.07291033031254268,0.12640391416073038,0.6742113613157802,0.1980999434517107,6.0,9.0,1.0,0.9,1.0,0.0,0.75,0.9,1.0,1.0,4.0,0.9791228852590536,0.47188727663069097,0.16946195786222176,0.07835439994036861
delay,delay_g_1_25,усиленный цикл,140,165,late,1.0,9.421647169290687e+17,2.921801553939991,3.224602011928491e+17,0.3287402418088251,-0.4081346223123037,0.0702607991433291,0.11865843677570893,0.49816749630751195,0.20135281909141647,7.0,9.0,1.0,0.9,1.0,0.0,0.875,0.9,1.0,1.0,4.0,0.9788800634053376,0.4548686004339929,0.15884465420889501,0.08122790869080142
delay,delay_g_1_25,усиленный цикл,141,166,late,1.0,2.2937438328372944e+16,2.996183020468032,7655553139337229.0,0.908450462258372,0.6205516703110494,0.05152591126109359,0.1279796314543731,0.3721786902244112,0.2214621516977697,8.0,8.0,1.0,0.9,1.0,0.0,0.9,0.8888888888888888,1.0,1.0,4.0,0.9800943502450886,0.4538511284489861,0.15906506241335505,0.077281762550964
delay,delay_g_1_25,усиленный цикл,142,167,late,1.0,2.6118139309923738e+17,2.999889110139483,8.706368252628294e+16,0.9436864551326788,0.54902747080248,0.07098067683420002,0.21004245357277795,0.6255204041659584,0.21149871900441858,7.0,8.0,1.0,0.9,1.0,0.0,0.875,0.8888888888888888,1.0,1.0,4.0,0.9809408499101473,0.47997849452660124,0.1405696632681065,0.07811810143770523
delay,delay_g_1_25,усиленный цикл,143,168,late,1.0,3.413606787022674e+17,3.248052014481309,1.050970480707589e+17,0.9994832967645624,0.7544233412607508,0.010421986558092199,0.24516427385064318,0.3805092098305457,0.19801238618970168,8.0,8.0,1.0,1.0,1.0,1.0,0.9,0.8888888888888888,1.0,1.0,4.0,0.9814927309175513,0.4929467527208702,0.1644602315488413,0.07551931410855457
delay,delay_g_1_25,усиленный цикл,144,169,late,1.0,6.339363768445791e+16,3.0718573646298957,2.063690795490295e+16,0.9083368726143602,0.07624811220521088,0.07451326903957681,0.32967027106560215,0.3843640983337001,0.20987758155019787,9.0,8.0,1.0,1.0,1.0,1.0,0.9090909090909091,0.8888888888888888,1.0,1.0,4.0,0.9804217661699426,0.4733718622470312,0.14051337289401067,0.0863130464429176
delay,delay_g_1_25,усиленный цикл,145,170,late,1.0,3.621899046510895e+16,3.1092147937507164,1.1648918735980012e+16,0.8923015269277317,0.8782490557686087,0.19934559591158205,0.20374554494052358,0.5591549564182599,0.20855658860179113,6.0,9.0,1.0,1.0,1.0,1.0,0.8,0.9,1.0,1.0,4.0,0.9783603328971555,0.4619703249265193,0.17677748034268223,0.08243481773172223
delay,delay_g_1_25,усиленный цикл,146,171,late,1.0,2.2660593836706264e+16,3.1791198639080194,7127945722955571.0,0.9385150474701309,0.8873541187283682,0.18427252869671087,0.2318585682744466,0.8580784238474738,0.18906983504748698,3.0,9.0,1.0,1.0,1.0,1.0,0.0,0.9,1.0,1.0,4.0,0.9758697457734046,0.4834831653733014,0.13962959769965652,0.0754219335765717
delay,delay_g_1_25,усиленный цикл,147,172,late,1.0,3.854110611376776e+16,3.171296002272352,1.2153109040011282e+16,-1.315021953590041,0.26801908033398525,0.19868309156468997,0.10033251802126138,0.5803808970921758,0.2017147379571078,7.0,8.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8888888888888888,1.0,1.0,4.0,0.9747859354934642,0.48474135688756603,0.1666354849230779,0.07817071310647916
delay,delay_g_1_25,усиленный цикл,148,173,late,1.0,3.62268864414756e+16,3.010180415083574,1.2034789097672674e+16,0.3743816962215816,-0.23575769093334253,0.09347575710310004,0.11233855964259039,0.608316104241828,0.2203253576928396,6.0,8.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8888888888888888,1.0,1.0,4.0,0.9725116922093487,0.4646495254669561,0.1429126727475628,0.08276350182232911
delay,delay_g_1_25,усиленный цикл,149,174,late,1.0,5.47935974863602e+16,2.9364294315126687,1.865994016349778e+16,0.7589585048601778,0.6200000364732652,0.12323781837259877,0.10987831243537438,0.40543274678545826,0.21159482722432293,8.0,8.0,1.0,1.0,1.0,1.0,0.9,0.8888888888888888,1.0,1.0,4.0,0.9720007747262727,0.4515539589188002,0.16353038395236372,0.08473283220716915
delay,delay_g_1_25,усиленный цикл,150,175,late,1.0,1.9020524422445804e+16,2.9453365291149893,6457844200289420.0,0.9757322670859988,0.6019405387961994,0.059001815553581284,0.2489437558862452,0.5831424220457037,0.2118127890502147,7.0,8.0,1.0,1.0,1.0,1.0,0.875,0.8888888888888888,1.0,1.0,4.0,0.9752254069219919,0.48448940659899054,0.1449669688574801,0.08601210344859245
delay,delay_g_1_25,усиленный цикл,151,176,late,1.0,5.117292837459249e+16,2.99397090143421,1.7091992560809118e+16,0.8519792618098524,0.5231770926050678,0.1601516727566847,0.36097510661911136,0.777923025379816,0.19096040352669458,6.0,8.0,1.0,1.0,1.0,1.0,0.0,0.875,1.0,1.0,4.0,0.9769081930781012,0.49955504948362256,0.15710210769506142,0.08013206503342594
delay,delay_g_1_25,усиленный цикл,152,177,late,1.0,3.5460624105059932e+16,2.827505193967749,1.2541311747441622e+16,0.736717078174501,0.008648812077889922,0.13806244865893452,0.33861327843623257,0.6782227592432809,0.19632149161605106,7.0,8.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.875,1.0,1.0,4.0,0.971154545173501,0.4686561248987298,0.15574318725923736,0.06574809088864163
delay,delay_g_1_25,усиленный цикл,153,178,late,1.0,1.7894864495455708e+16,2.8883093270599955,6195619121470918.0,0.921476718207909,0.7916815363090999,0.19559756787199264,0.3745305586740519,0.672732311496208,0.18866873261433892,7.0,8.0,1.0,1.0,1.0,1.0,0.75,0.8888888888888888,1.0,1.0,4.0,0.9664834518667429,0.45556396146516276,0.16210119242708942,0.08097099286803658
delay,delay_g_1_25,усиленный цикл,154,179,late,1.0,1.1162282343037758e+16,2.9328457883207966,3805956108394206.5,0.8283124319311967,0.6224083288813252,0.23623373446558937,0.3053810797894348,0.6251569953893692,0.18397250819232172,7.0,8.0,1.0,1.0,1.0,1.0,0.875,0.8888888888888888,1.0,1.0,4.0,0.9603763305539664,0.47550094107299823,0.15783724840879707,0.07312678393381979
mixed,mixed_q_1_5_gamma_0_5,"смешанная память, умеренный режим",0,25,early,2.0,2.5778052234330284e+16,3.7416696192767573,6889451730725769.0,0.9999995958276057,0.9133942601242955,2.570403591243819e-06,0.0009615330235110932,0.9999554079683495,0.8446350281596273,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,5.0,0.968345682333946,0.5700646376902169,0.2165898337906908,0.30179372780017427
mixed,mixed_q_1_5_gamma_0_5,"смешанная память, умеренный режим",1,26,early,2.0,1350826518365494.0,3.927836276342929,343911106097121.06,0.9996848108001442,0.803740373561292,5.751390284184967e-05,0.0012942680377310601,0.5066434303781283,0.3850106121743442,5.0,7.0,0.8888888888888888,0.8888888888888888,0.5,0.5,0.6,0.75,1.0,1.0,5.0,0.9742980110761575,0.5425914257755468,0.18623543191123645,0.20744499201851294
mixed,mixed_q_1_5_gamma_0_5,"смешанная память, умеренный режим",2,27,early,2.0,1549916268053956.0,2.8388002210114,545975816326291.56,0.9999995284231488,0.9702037755911321,1.2729784720810708e-06,0.0003584165148084732,0.8320214441368521,0.4436219201395183,4.0,5.0,1.0,0.8888888888888888,1.0,0.5,0.5,0.6,1.0,1.0,4.0,0.9577582935892968,0.5169571683405059,0.16518229455643663,0.22620756103749254
mixed,mixed_q_1_5_gamma_0_5,"смешанная память, умеренный режим",3,28,early,2.0,1178967144634219.2,3.0802207691508032,382754105303709.4,0.9999978478820919,0.5730582914426942,2.334489373641901e-06,0.0010131253231062901,0.6071315158190027,0.29804191099990374,5.0,7.0,1.0,0.8333333333333334,1.0,0.5,0.6666666666666666,0.7142857142857143,1.0,1.0,4.0,0.973742440690825,0.5093480232363019,0.15725319555729786,0.18435521672002908
mixed,mixed_q_1_5_gamma_0_5,"смешанная память, умеренный режим",4,29,early,2.0,327061889257007.94,3.3969736530632715,96280372667028.2,0.9999994533127471,0.9951025136763926,7.536979125488992e-07,5.225104343061455e-05,0.6957068032925375,0.31886054174645456,4.0,6.0,1.0,0.7777777777777778,1.0,0.0,0.6,0.6666666666666666,1.0,1.0,4.0,0.9865784125546645,0.47834531890977783,0.16728300938887872,0.18123755227743082
mixed,mixed_q_1_5_gamma_0_5,"смешанная память, умеренный режим",5,30,early,2.0,1025940732123214.5,1.8323028573121811,559918753621426.25,0.9999999984242293,0.8181559016273008,3.1937076378461826e-08,0.000324676363456063,0.4670435221154746,0.21629964994917053,5.0,8.0,0.8888888888888888,0.6666666666666666,0.5,0.5,0.6666666666666666,0.8,1.0,1.0,3.0,0.9684407941784974,0.4956221177492217,0.1569497629049121,0.18183273173058875
mixed,mixed_q_1_5_gamma_0_5,"смешанная память, умеренный режим",6,31,early,2.0,287165211132652.7,2.040499780718312,140732782157694.06,0.9999999999940236,0.9932163752394589,1.2344726555722195e-09,3.520919726336893e-05,0.6864474077740994,0.2386912228038911,4.0,8.0,1.0,0.6666666666666666,1.0,0.0,0.5,0.75,1.0,1.0,3.0,0.9869829689902258,0.47309115087736014,0.17706817654732954,0.17913044187044846
